WORD,POS_TAG,COUNT
고민하,VV,3643
그날,NNG,2119
부동산,NNG,942
활동,NNG,2272
뚱뚱하,VA,425
꽉,MAG,974
뻔,NNB,1826
쓰이,VV,2814
복잡하,VA,3250
인상,NNG,2971
과정,NNG,2686
끌,VV,1677
팔,NR,698
종일,NNG,1887
기억하,VV,2989
소설,NNG,1971
골프,NNG,107
여유,NNG,1806
거짓말,NNG,929
ㄴ단,ETM,962
양파,NNG,1435
젖,VV,870
불안하,VA,2685
흔들리,VV,526
도시,NNG,2335
그러나,MAJ,3549
비비,VV,1145
마을,NNG,971
값,NNG,2508
강하,VA,2447
도대체,MAG,2923
실,NNG,1103
스트레칭,NNG,2958
기간,NNG,2641
예방,NNG,2235
젖소,NNG,18
방과,NNG,28
길래,EC,2910
원인,NNG,3572
껌,NNG,130
게임하,VV,123
강원도,NNP,1189
니,MMA,2500
화내,VV,1925
스스로,MAG,1907
성격,NNG,1916
농사,NNG,2275
전체,NNG,2597
간장,NNG,1400
골고루,MAG,880
코스,NNG,2527
바퀴,NNG,497
한두,MMN,1619
산책,NNG,1595
건물,NNG,645
같이,JKB,1628
상하,VV,2727
왜냐하면,MAG,549
수술,NNG,2276
다는데,EC,2864
수건,NNG,949
구경,NNG,1908
빨래,NNG,1634
행동,NNG,2858
라니,EC,3829
듯,NNB,3596
계시,VX,2276
장,NNB,775
헤어지,VV,2137
도전하,VV,3191
군데,NNB,2147
편의점,NNG,2102
시작되,VV,3377
집안,NNG,2703
막상,MAG,1951
랄까,EF,2696
손님,NNG,3815
은지,EF,2957
망가지,VV,1511
하도,MAG,2532
첫,MMN,2842
공주,NNG,713
적,VV,1204
법,NNB,2829
급식,NNG,205
썰,VV,1876
용돈,NNG,1151
주문하,VV,2325
너희,NP,1612
ㄹ걸,EF,1510
개구리,NNG,232
어르신,NNG,3507
영화관,NNG,338
휴대폰,NNG,2576
신랑,NNG,392
칠,NR,1277
와인,NNG,3665
소식,NNG,3026
농장,NNG,1082
돌,NNG,2079
비타민,NNG,2640
답,NNG,2495
새끼,NNG,1235
주위,NNG,1233
적당히,MAG,3062
상대,NNG,2813
입장,NNG,1572
도망가,VV,485
가볍,VA,2638
켜,VV,1343
인하,VV,2275
끼,NNG,1775
줄넘기,NNG,787
졸리,VV,360
사탕,NNG,343
걱정되,VV,1450
배우,NNG,1262
오줌,NNG,234
한잔,NNG,2608
죽이,VV,2479
살아가,VV,1670
여기저기,NNG,2306
차례,NNG,419
니,JC,2803
이요,JX,3223
고등학교,NNG,1809
줍,VV,662
쇼핑,NNG,2799
향,NNG,2420
살기,NNG,3664
이쪽,NP,298
대회,NNG,1184
인사,NNG,2058
밟,VV,163
결국,NNG,1227
시기,NNG,2313
옮기,VV,1580
초등학교,NNG,1730
일종,NNG,3077
짐,NNG,1906
가수,NNG,1369
형님,NNG,3619
정부,NNG,1683
변화,NNG,3059
국내,NNG,1573
빨간색,NNG,148
오후,NNG,2085
성공하,VV,2211
목표,NNG,2810
넓,VA,1006
척,NNB,1630
학생,NNG,1612
고소하,VA,1441
모델,NNG,3075
신나,VV,1117
작품,NNG,1538
거미,NNG,13
칭찬,NNG,1547
은근,NNG,3478
잘못,MAG,1166
이자,NNG,2727
댁,NNG,146
투자,NNG,1801
냉면,NNG,2683
없애,VV,2207
부산,NNP,588
스타일,NNG,2246
메뉴,NNG,2625
오일,NNG,2270
께서,JKS,2794
급하,VA,2023
엘리베이터,NNG,311
맨,MMA,899
맡기,VV,2119
직원,NNG,2459
공룡,NNG,243
지르,VV,1085
유지하,VV,1725
고추,NNG,295
설명하,VV,2694
말씀하,VV,2130
일기,NNG,382
멈추,VV,1130
빵집,NNG,2415
계절,NNG,2129
연,NNG,188
노랗,VA,390
교수,NNG,2255
오랜만,NNG,2371
가운데,NNG,1881
전기,NNG,897
대리,NNG,3216
다하,VV,2036
교실,NNG,372
담배,NNG,955
식단,NNG,2702
상추,NNG,1655
인사하,VV,306
글씨,NNG,431
초,NNB,2336
얼음,NNG,603
자,NNG,1635
식품,NNG,1204
비둘기,NNG,672
는가,EF,1183
비밀,NNG,726
편리하,VA,2635
거울,NNG,273
삶,VV,1001
스티커,NNG,105
셈,NNB,3267
벽,NNG,1577
눈물,NNG,1541
결혼식,NNG,1799
고생,NNG,2049
맡,VV,981
쏘,VV,1014
소화,NNG,1992
떠나,VV,1298
보고,JKB,550
한참,MAG,2049
티브이,NNG,1487
약하,VA,1768
능력,NNG,1911
핫팩,NNG,884
미치,VV,2571
양념,NNG,1230
약속,NNG,1349
ㄹ려고,EC,711
따갑,VA,370
업무,NNG,2987
매일매일,NNG,3254
아줌마,NNG,527
심각하,VA,2206
바이올린,NNG,17
차량,NNG,2252
떠들,VV,979
뿐,NNB,2273
뱀,NNG,939
학습,NNG,808
안타깝,VA,1622
크림,NNG,1610
여행지,NNG,2750
기술,NNG,2293
등산,NNG,842
더래,EF,2353
동화책,NNG,687
포기하,VV,2482
끄,VV,1314
저렴하,VA,2115
콩,NNG,1247
아래,NNG,1164
바라보,VV,2183
감동,NNG,2325
김,NNP,2738
나가,VX,1296
채식,NNG,3127
마음대로,MAG,1192
식물,NNG,2811
모시,VV,1359
환자,NNG,2150
만약,NNG,504
한,NNG,1216
숲,NNG,201
다던데,EC,2817
오징어,NNG,1089
창문,NNG,552
다가,JX,1114
적응,NNG,2820
낮,NNG,1445
묻히,VV,875
재,VV,401
저쪽,NP,1303
려는,ETM,2308
할인,NNG,2613
부정,NNG,2921
경찰,NNG,786
가계부,NNG,3176
왼쪽,NNG,833
파리,NNP,2822
모래,NNG,439
기내식,NNG,3193
깎,VV,468
아마도,MAG,3059
나아지,VV,2423
흐르,VV,1305
운동장,NNG,13
받,XSV,1357
들어주,VV,1212
줄,VV,2311
부장,NNG,3142
채우,VV,2034
담그,VV,1936
소,NNG,1310
숙소,NNG,2401
거품,NNG,389
매력,NNG,2557
스마트폰,NNG,2762
걷기,NNG,2825
구름,NNG,239
던데,EF,1503
외롭,VA,2006
세,NNB,1277
기억나,VV,1784
청소하,VV,1850
몸무게,NNG,1641
수분,NNG,2885
일상,NNG,2429
취향,NNG,2450
대표,NNG,2215
단어,NNG,2083
자연스럽,VA,2249
어머,IC,2413
일부러,MAG,1867
낭만,NNG,2872
제도,NNG,2349
화나,VV,454
가리,VV,1596
리,NNB,2242
그동안,NNG,2027
풀,NNG,58
동그랗,VA,325
따지,VV,1667
뼈,NNG,1310
매번,MAG,2451
듣기,NNG,3063
초록색,NNG,99
안녕하,VA,2343
꽂,VV,926
암튼,MAG,2185
비만,NNG,2535
티,NNG,1959
쭉,MAG,722
온도,NNG,2610
파란색,NNG,120
캠핑,NNG,1430
익,VV,1397
투어,NNG,2253
휴양림,NNG,26
에스엔에스,NNG,2934
기계,NNG,791
헐,IC,3038
깨우,VV,366
프랑스,NNP,2408
아우,IC,2022
이빨,NNG,51
방식,NNG,2234
고서,EC,224
지요,EF,1437
정확하,VA,1456
팬,NNG,842
표현,NNG,2043
돌아다니,VV,704
샌드위치,NNG,423
게다가,MAG,2829
겪,VV,1735
사이코패스,NNG,3015
아보카도,NNG,2994
깜깜하,VA,314
무리,NNG,1686
발표하,VV,1118
문지르,VV,740
찌꺼기,NNG,2781
개념,NNG,2234
진짜,NNG,1882
기도하,VV,231
떨,VV,1656
추,VV,228
씨,NNG,624
구조,NNG,2529
파도,NNG,671
이것저것,NNG,1530
순대,NNG,2824
야구장,NNG,286
햇볕,NNG,1849
풍경,NNG,2074
증후군,NNG,2933
쌓,VV,1364
킥보드,NNG,1323
고슴도치,NNG,11
들이,VV,1567
홍콩,NNP,1993
귤,NNG,431
요리하,VV,1467
닫,VV,945
똑똑하,VA,1151
정말,NNG,2694
화분,NNG,1258
표,NNG,803
단계,NNG,2144
음,ETN,2285
사야하,VV,1613
살살,MAG,497
잘되,VV,1952
체력,NNG,1278
자네,NP,789
목적,NNG,2155
딴,MMD,1986
불쌍하,VA,365
일으키,VV,2168
설탕,NNG,1166
기운,NNG,2234
사귀,VV,1863
상대방,NNG,1686
노후,NNG,178
구강,NNG,2917
청결제,NNG,2916
썩,VV,657
살리,VV,1750
형제,NNG,1113
관절,NNG,2279
행복,NNG,1991
강의,NNG,2222
표정,NNG,1980
보호,NNG,2496
뚜껑,NNG,2201
제목,NNG,1457
ㄴ데,EF,2320
호랑이,NNG,122
달걀,NNG,1530
아내,NNG,2808
벌레,NNG,127
상상,NNG,2179
베트남,NNP,898
팩,NNG,2628
갈치,NNG,2643
출발하,VV,904
기구,NNG,1081
수준,NNG,2002
이리,MAG,1028
증상,NNG,2491
친척,NNG,1059
키보드,NNG,2418
디자인,NNG,2402
장점,NNG,2466
콘텐츠,NNG,2709
고개,NNG,1109
연예인,NNG,1780
아가,NNG,610
ㄴ다니까,EF,2110
찾아오,VV,1531
가정,NNG,597
장소,NNG,1898
섬,NNG,779
평생,NNG,1362
안전하,VA,1326
상,NNG,1180
번호,NNG,1173
길이,NNG,2546
소개팅,NNG,2816
당기,VV,1334
혼,NNG,1535
부리,VV,1656
이서,JKS,384
부딪히,VV,672
언젠가,MAG,1842
빨,VV,616
잠시,MAG,2319
해외여행,NNG,1887
잃,VV,1865
대충,MAG,1711
더럽,VA,713
청소기,NNG,928
안,VV,307
밝,VA,1364
업체,NNG,2402
레고,NNG,431
연락,NNG,1406
생기,NNG,2763
니깐,EC,432
규칙,NNG,1949
오기,NNG,2760
대상,NNG,2331
ㄴ다는데,EC,1661
그렇지만,MAJ,1465
언어,NNG,2373
늙,VV,911
조용하,VA,1457
월요일,NNG,1134
파,VV,642
전문가,NNG,2268
볶,VV,1556
국,NNG,1172
ㄴ다니까,EC,1647
취하,VV,1781
고프,VA,1040
사무실,NNG,2116
상당히,MAG,722
내,MAG,2746
디저트,NNG,2426
카메라,NNG,1580
두,NNG,1240
장난치,VV,34
결정하,VV,2206
줄어들,VV,1952
관리하,VV,1566
꿀,NNG,1668
날짜,NNG,1342
모자라,VV,1395
까맣,VA,370
무화과,NNG,2491
날리,VV,495
놀랍,VA,2460
덕분,NNG,2247
회,NNB,1778
물리,VV,243
기르,VV,1185
반대,NNG,1522
태도,NNG,2475
무지개,NNG,15
편지,NNG,344
구만,EF,2540
숟가락,NNG,1001
이틀,NNG,1103
상관,NNG,1582
응원하,VV,440
면역력,NNG,2252
동물원,NNG,755
내놓,VV,1687
감독,NNG,1066
차,NNB,1727
이라든지,JX,204
의하,VV,2138
체육,NNG,422
체험,NNG,1297
잔소리,NNG,2220
과거,NNG,2163
현상,NNG,1958
까,VV,503
중학교,NNG,535
원숭이,NNG,320
이러하,VA,2228
반응,NNG,2206
비누,NNG,310
장기,NNG,1706
곰,NNG,358
아까,NNG,791
추천,NNG,1815
돌아보,VV,1705
붕어빵,NNG,803
든지,EC,295
어플,NNG,2160
태우,VV,550
태국,NNP,1363
직업,NNG,1427
축하하,VV,1248
으려면,EC,888
텐트,NNG,1616
이십,NNG,1597
파랗,VA,516
여행하,VV,1866
방향,NNG,1378
장면,NNG,1475
물,VV,660
후배,NNG,2318
문학,NNG,223
집중하,VV,1797
자면,EC,1531
마늘,NNG,74
암,NNG,1060
부담스럽,VA,2115
솔직하,VA,2207
시댁,NNG,1487
분야,NNG,2001
아이구,IC,2503
자유,NNG,969
몰래,MAG,287
과목,NNG,2095
런,NNG,2157
죽음,NNG,2266
정말로,MAG,910
옥수수,NNG,182
주제,NNG,1179
잘못되,VV,1792
잘나,VV,1680
왜냐면,MAG,288
단백질,NNG,1421
아이,IC,1295
양보하,VV,615
한동안,NNG,2163
먹이,NNG,1190
그나마,MAG,1498
콧물,NNG,347
바지,NNG,440
심리,NNG,2224
호르몬,NNG,2209
찢어지,VV,892
튼튼하,VA,602
월급,NNG,1037
초코,NNG,859
긍정,NNG,2085
자녀,NNG,1027
가시,NNG,126
두,JX,1963
요,MMD,1135
구,NR,988
형태,NNG,2321
전하,VV,1121
속도,NNG,976
설날,NNG,106
로서,JKB,1246
확실하,VA,1648
돕,VV,1461
겨우,MAG,1847
박스,NNG,1236
대화하,VV,1563
망하,VV,1493
하나님,NNG,1949
해결하,VV,1735
당뇨,NNG,1075
운동화,NNG,18
번째,NNG,1198
풍부하,VA,2249
튀김,NNG,1079
돌보,VV,1228
놔두,VV,980
기준,NNG,1880
체중,NNG,1289
어다,EC,1248
미래,NNG,1625
꺼,NNB,575
표현하,VV,1797
집중,NNG,1760
그중,NNG,1688
라며,EC,2238
아니요,IC,2289
비교하,VV,1531
티켓,NNG,2209
긁,VV,406
평균,NNG,2289
피로,NNG,2178
대사,NNG,1987
조합,NNG,2299
저런,MMD,1098
학기,NNG,1581
샐러드,NNG,1508
구두,NNG,820
자석,NNG,298
지치,VV,1423
전세,NNG,1338
더러워지,VV,935
왠지,MAG,1893
노인,NNG,463
예약,NNG,1313
연기,NNG,836
영국,NNP,1900
자마자,EC,1824
적당하,VA,1808
장애인,NNG,2378
한계,NNG,1763
무시하,VV,1565
용감하,VA,235
아이돌,NNG,858
국수,NNG,736
가루,NNG,329
떠오르,VV,1890
커다랗,VA,655
검색하,VV,1938
시설,NNG,1192
특별히,MAG,1192
감,NNG,1869
갱년기,NNG,1963
상처,NNG,988
구십,NR,1197
혀,NNG,230
욕심,NNG,422
유행하,VV,2161
왜요,NNG,1786
알바,NNG,969
과연,MAG,1417
극장,NNG,195
외국인,NNG,1900
가구,NNG,2116
렇,VA,1510
장애,NNG,2169
수면,NNG,2272
가득,MAG,774
선물하,VV,1052
손톱,NNG,566
일인,NNG,1976
오천,NR,1061
블록,NNG,23
설명,NNG,1508
혜택,NNG,1379
재테크,NNG,350
귀신,NNG,800
마케팅,NNG,2314
백신,NNG,2352
다니까,EC,998
어서,MAG,1876
원래,NNG,1111
휘파람,NNG,1
수술하,VV,909
만만하,VA,2038
심지어,MAG,2066
문어,NNG,1696
다행히,MAG,1132
간,NNB,863
절반,NNG,2172
ㄴ다며,EC,1383
짜,VA,182
준비물,NNG,107
사,NNG,2052
에너지,NNG,1792
회,NNG,854
던지,EC,1224
근력,NNG,553
국가,NNG,887
버티,VV,2044
치매,NNG,1621
가치,NNG,1368
선택,NNG,1875
날씬하,VA,829
어둡,VA,568
드라고,EF,285
현장,NNG,434
서점,NNG,1142
재미없,VA,230
단맛,NNG,2140
다네,EF,1669
실수,NNG,1638
안전,NNG,601
예민하,VA,1740
높아지,VV,2068
선,NNG,888
눈치,NNG,1737
야식,NNG,2031
밀가루,NNG,331
씩씩하,VA,109
오,NNG,615
연구,NNG,2019
실내화,NNG,954
공감,NNG,1619
이따가,MAG,442
설마,MAG,1680
벗,VV,1006
도와드리,VV,1375
열두,MMN,1372
나빠지,VV,1276
최대,NNG,2044
복권,NNG,2175
뻔하,VA,1440
관하,VV,1314
빌,VV,263
굶,VV,1352
멸치,NNG,807
하얀색,NNG,131
센터,NNG,1120
매장,NNG,1877
두부,NNG,726
오렌지,NNG,201
약속하,VV,615
꼬리,NNG,519
그렇,VV,2288
위험,NNG,1998
책가방,NNG,6
화장,NNG,1736
수영하,VV,97
물질,NNG,2029
한강,NNP,740
한글,NNG,422
순서,NNG,933
빛,NNG,1326
국민,NNG,367
오른쪽,NNG,730
브랜드,NNG,1715
계산,NNG,1297
나비,NNG,231
생신,NNG,238
법,NNG,1592
어쩌면,MAG,1855
봐주,VV,1005
세트,NNG,1052
훈련,NNG,1473
쌀,NNG,1115
돼지고기,NNG,972
잎,NNG,1156
흔하,VA,1971
그러하,VA,666
대전,NNP,125
대기업,NNG,2251
털,VV,329
면접,NNG,2031
부러지,VV,210
이층,NNG,2237
발목,NNG,1416
내기,NNG,2045
기대,NNG,1235
안쪽,NNG,1800
케이블카,NNG,131
소개,NNG,1241
두드리,VV,510
끼우,VV,751
마렵,VA,220
목욕,NNG,447
초대하,VV,427
편안하,VA,826
호박,NNG,445
꾸미,VV,990
검,VA,1430
조건,NNG,1370
찜질방,NNG,2195
연금,NNG,220
피우,VV,406
마켓,NNG,2091
식탁,NNG,1163
십만,NR,1256
새,VV,1543
전문,NNG,1566
둘째,NR,1048
수수료,NNG,2027
전쟁,NNG,1352
파,NNG,787
그네,NNG,186
생활하,VV,784
독감,NNG,997
무려,MAG,2078
주머니,NNG,63
이라든가,JC,1330
떨어뜨리,VV,745
휴식,NNG,1944
다음날,NNG,1401
내,NNB,1491
출근하,VV,1302
접하,VV,657
고향,NNG,1470
엘사,NNP,1407
하이힐,NNG,2060
이루어지,VV,1258
애교,NNG,1989
마사지,NNG,1959
텃밭,NNG,1648
수입,NNG,998
춤추,VV,350
부탁하,VV,1317
겉,NNG,1433
기침,NNG,231
걸어가,VV,550
멍멍이,NNG,1498
원리,NNG,2143
우주,NNG,527
상가,NNG,440
칸,NNG,537
질환,NNG,1734
투자하,VV,1199
불고기,NNG,529
자기도,NNG,886
주의하,VV,1997
하트,NNG,96
수염,NNG,8
소파,NNG,853
존재,NNG,1869
만약,MAG,1658
세포,NNG,1827
마이크,NNG,660
사용,NNG,1943
결정,NNG,1250
단풍,NNG,1329
환상,NNG,1757
전,MMN,1678
좁,VA,941
손해,NNG,1376
직장인,NNG,1959
기타,NNG,611
튀기,VV,582
위주,NNG,507
훌륭하,VA,1273
백화점,NNG,701
너무하,VV,1672
지켜보,VV,1467
무너지,VV,1315
일정,NNG,1329
집주인,NNG,2093
그룹,NNG,1836
정원,NNG,1267
미끄럼틀,NNG,101
튜브,NNG,495
장사,NNG,866
어마어마하,VA,1659
쏟아지,VV,902
그만두,VV,1083
기린,NNG,291
몰,VV,701
처리,NNG,1473
복숭아,NNG,290
무리하,VV,1365
신문,NNG,1349
아이디어,NNG,1900
지인,NNG,1186
동영상,NNG,1382
예약하,VV,1029
최선,NNG,1588
비닐,NNG,580
라든지,JX,342
언제나,MAG,1732
오토바이,NNG,558
후기,NNG,2024
드라이기,NNG,1623
등,NNG,538
당,XSN,1021
보호하,VV,1501
배부르,VA,1078
늑대,NNG,11
ㅂ시다,EF,1114
힐링,NNG,950
인식,NNG,1655
벗어나,VV,1461
법칙,NNG,2018
팔리,VV,800
인테리어,NNG,1927
칼국수,NNG,1462
통증,NNG,1848
소비,NNG,1945
전국,NNG,1181
이기,NNG,1616
검진,NNG,472
막내,NNG,1156
재택근무,NNG,2081
소율이,NNG,1323
음료,NNG,1896
자랑하,VV,978
섭취하,VV,1693
빼놓,VV,1709
구체,NNG,1748
치약,NNG,238
간,NNG,515
깨끗이,MAG,620
배우자,NNG,387
각자,MAG,793
젤리,NNG,354
예술,NNG,1509
발생하,VV,1770
먹거리,NNG,237
푹,MAG,811
늦잠,NNG,153
안정,NNG,988
베란다,NNG,1514
흔히,MAG,1474
막걸리,NNG,1457
색종이,NNG,1116
지도,NNG,858
데려오,VV,940
에이,NNG,1604
웬만하,VA,938
마당,NNG,899
싸움,NNG,1104
이동하,VV,1199
바이크,NNG,1971
혈액,NNG,1222
비,VV,748
박,VV,520
주무시,VV,340
못생기,VA,782
맑,VA,767
왕자,NNG,249
오전,NNG,882
반드시,MAG,1526
이혼하,VV,1213
성당,NNG,771
위치,NNG,1374
복,NNG,1201
일일,NNG,1980
들르,VV,808
대파,NNG,2017
떡국,NNG,143
과장,NNG,1985
버섯,NNG,1521
죄송하,VA,1526
문자,NNG,1151
주름,NNG,1066
다루,VV,1643
군대,NNG,328
나머지,NNG,936
질문,NNG,1696
화장품,NNG,1624
단체,NNG,1045
발표,NNG,461
도,NNB,1448
팝콘,NNG,306
공항,NNG,1498
미루,VV,1382
컵,NNG,15
두산,NNP,15
사자,NNG,520
중심,NNG,1560
온,MMN,710
발견하,VV,1461
사업,NNG,930
활동하,VV,1517
예능,NNG,1432
미끄럽,VA,387
이천,NNG,1978
우울증,NNG,1131
쓰러지,VV,552
연결되,VV,1436
금액,NNG,624
동남아,NNP,988
겁,NNG,735
통화,NNG,760
개,VV,189
자동,NNG,1364
결론,NNG,1293
소중하,VA,1405
그러,VA,1850
경치,NNG,38
지만은,EC,333
으며,EC,1482
에어컨,NNG,513
전주,NNP,1507
박사,NNG,783
간,XSN,1376
겨울왕국,NNG,1954
개미,NNG,481
미역국,NNG,332
어쩐지,MAG,1757
싣,VV,727
짓,NNG,1547
곰돌이,NNG,1167
만화책,NNG,135
뜯,VV,807
바늘,NNG,20
아다,EC,662
체질,NNG,683
다만,MAG,1886
잠깐,NNG,907
명상,NNG,1884
장마,NNG,1596
크기,NNG,1416
십오,NR,1216
과,NNG,1665
채,NNB,1331
혼내,VV,445
잼,NNG,1249
소확행,NNG,1936
데려가,VV,145
토하,VV,353
적금,NNG,609
시차,NNG,1925
관련,NNG,1618
위,NNB,948
칼,NNG,783
고수,NNG,1836
소스,NNG,699
아무거,NP,500
뾰족하,VA,642
삼,VV,1152
충분하,VA,1425
억울하,VA,1413
합치,VV,1092
그러니,MAJ,1295
경쟁,NNG,1592
칫솔,NNG,860
삼백,NR,979
녹음,NNG,1341
나서,VV,1615
튀,VV,968
팔월,NNG,176
금,NNG,179
노래방,NNG,458
라는데,EC,1369
학점,NNG,1862
다람쥐,NNG,20
오월,NNG,338
반죽,NNG,977
여기,NNG,1900
찾아가,VV,483
날개,NNG,313
용,XSN,1002
권하,VV,1113
사놓,VV,1014
백만,NR,1175
실패하,VV,1114
대출,NNG,445
경험하,VV,1372
미용실,NNG,373
조절,NNG,913
현금,NNG,1404
도전,NNG,1341
도,NNG,765
거실,NNG,1071
현지,NNG,1487
순환,NNG,1477
늘리,VV,1102
관광,NNG,1229
습기,NNG,1850
냉동실,NNG,835
물론,NNG,1861
대통령,NNG,1105
두렵,VA,1611
플랫폼,NNG,1874
고속,NNG,1027
민준이,NNP,645
사료,NNG,694
개발,NNG,446
흰머리,NNG,323
피해,NNG,1076
상어,NNG,109
연락하,VV,1290
뱃속,NNG,276
드라이브,NNG,1769
이사하,VV,1369
숙이,VV,737
올,NNG,905
배경,NNG,1143
컵라면,NNG,1678
그것,NNG,1862
그야말로,MAG,1630
실력,NNG,936
생명,NNG,1513
봉지,NNG,822
지원,NNG,1514
끈,NNG,163
죽,NNG,438
낚시,NNG,7
공연,NNG,1202
교통,NNG,1427
느리,VA,559
영어,NNG,126
타인,NNG,1746
모기,NNG,456
경주,NNP,218
매우,MAG,1562
청년,NNG,1136
정책,NNG,960
동서,NNG,1372
택시,NNG,417
좌석,NNG,1433
판매,NNG,1661
친절하,VA,615
이백,NR,618
제거하,VV,1800
확인,NNG,1693
아프리카,NNP,1423
에,IC,794
공유,NNG,1630
식,VV,841
양치질,NNG,1840
자는,ETM,1018
연결,NNG,1363
곰팡이,NNG,1558
잔뜩,MAG,1116
얹,VV,1380
미끄러지,VV,306
괴롭,VA,1640
귀농,NNG,1811
말랑말랑하,VA,304
괴물,NNG,352
끝내,VV,1201
한입,NNG,961
한꺼번에,MAG,674
둘째,NNG,1278
선글라스,NNG,1249
발전,NNG,1129
덮,VV,187
벌리,VV,480
마치,MAG,1581
평,NNB,104
욕실화,NNG,1816
인정하,VV,1482
지겹,VA,896
연구하,VV,1511
월세,NNG,1394
먹히,VV,665
내내,MAG,1375
분명,MAG,1573
시아버지,NNG,1667
특파원,NNG,1570
귀여움,NNG,1802
보조,NNG,328
성장하,VV,1379
분홍색,NNG,7
더욱,MAG,1510
암기,NNG,1798
숙제하,VV,4
명함,NNG,1754
얇,VA,1293
한복,NNG,16
종,NNG,1165
시스템,NNG,1261
명품,NNG,1632
세균,NNG,1122
삼계탕,NNG,600
노을,NNG,1058
주차하,VV,1338
잠들,VV,1067
금리,NNG,834
노래하,VV,487
이루,VV,1037
스무,MMN,450
채널,NNG,856
구입하,VV,918
현대,NNG,1190
포르투갈,NNP,1711
숨기,VV,461
여행가,NNG,1753
핫도그,NNG,130
세,NNG,646
녀석,NNB,1333
잇,VV,545
팟캐스트,NNG,1773
앞치마,NNG,5
박수,NNG,481
신호,NNG,769
발가락,NNG,270
신청하,VV,1421
보통,NNG,646
독,NNG,1045
레시피,NNG,1231
성향,NNG,1368
얼,VV,276
거미줄,NNG,177
돌고래,NNG,128
금요일,NNG,233
당,NNG,1211
하,VA,757
교시,NNB,123
광주,NNP,341
두세,MMN,1008
확률,NNG,1530
엑셀,NNG,1708
바이러스,NNG,1642
물놀이,NNG,117
필수,NNG,1343
번개,NNG,232
삼겹살,NNG,642
헬멧,NNG,121
삼성,NNP,878
오래오래,MAG,277
생,NNG,720
동화,NNG,1252
콩나물,NNG,522
칠하,VV,202
비교,NNG,1063
라니까,EC,1179
울리,VV,1160
거리,XSV,537
창피하,VA,463
버터,NNG,745
구백,NR,778
영양제,NNG,1158
텔레비전,NNG,588
이천,NR,145
실험,NNG,1477
사건,NNG,1329
타이밍,NNG,1582
사촌,NNG,290
행사,NNG,1260
뺏,VV,205
꽃게,NNG,921
벚꽃,NNG,549
산책하,VV,708
목욕하,VV,129
방해하,VV,1008
자극,NNG,1377
택배,NNG,912
놓치,VV,913
라디오,NNG,1179
심장,NNG,1089
턱,NNG,1044
인,NNG,1286
샴푸,NNG,834
쏟,VV,160
주차장,NNG,791
대체,MAG,1613
세월,NNG,549
퇴근하,VV,727
불리,VV,1106
기록하,VV,1666
골,NNG,154
인정,NNG,1051
소풍,NNG,148
팥,NNG,144
딱히,MAG,934
그만하,VV,522
역,NNG,1040
대학교,NNG,1381
자유롭,VA,1001
잘못,NNG,1267
시계,NNG,771
섭취,NNG,1015
애인,NNG,1556
성장,NNG,1285
정류장,NNG,480
어휴,IC,1467
든든하,VA,1330
라인,NNG,1240
친정,NNG,518
소비자,NNG,1475
망가뜨리,VV,2
작아지,VV,580
박히,VV,872
밴드,NNG,1036
원조,NNG,1665
실컷,MAG,988
강,NNG,792
삼키,VV,22
스토리,NNG,1117
카톡,NNP,737
불면증,NNG,1523
예,IC,62
오랫동안,NNG,1088
서운하,VA,722
적극,NNG,1091
비행,NNG,1659
안해,NNG,1680
쫓,VV,841
저자,NNG,1572
으아,IC,1248
헹구,VV,701
받아들이,VV,813
뿌리,NNG,1465
절,NNG,544
볼,NNG,275
대책,NNG,547
조사,NNG,1145
테이프,NNG,214
촉촉하,VA,1393
이따,MAG,147
어찌,MAG,1009
제발,MAG,847
찔리,VV,203
ㄴ다던데,EC,1489
완벽하,VA,1393
뱉,VV,24
뽀뽀하,VV,98
신선하,VA,1242
칭찬하,VV,420
둘레,NNG,129
팁,NNG,1407
어쩜,MAG,1460
기도,NNG,198
전통,NNG,1323
면역,NNG,1051
농담,NNG,1478
가위바위보,NNG,2
오백,NR,585
년대,NNB,962
배추,NNG,600
깔끔하,VA,1278
회장,NNG,649
한편,NNG,932
날아오,VV,233
즐거움,NNG,1149
갖추,VV,1207
소개하,VV,1154
때로,MAG,1151
주기,NNG,1227
현재,MAG,754
매트리스,NNG,1551
칼로리,NNG,1282
데이트,NNG,1452
다면서,EC,1006
그전,NNG,374
첫째,NR,726
탄수화물,NNG,703
과학자,NNG,1304
특이하,VA,1214
깜빡하,VV,406
바깥,NNG,605
존재하,VV,1468
육수,NNG,1002
운영하,VV,1242
짝,NNG,388
어지럽,VA,497
주문,NNG,829
분명히,MAG,582
라기,ETN,1474
긴장,NNG,1309
주,NNB,208
바삭하,VA,1264
두껍,VA,588
화면,NNG,859
ㄴ다더라,EF,1294
철,NNG,904
중소기업,NNG,1473
외,NNB,735
내장,NNG,1315
살아오,VV,672
가지,NNG,593
추가,NNG,1375
지식,NNG,917
굴러가,VV,120
비우,VV,928
집,VV,110
본능,NNG,1615
에어비앤비,NNP,1616
내밀,VV,754
종종,MAG,1097
대답,NNG,991
종합,NNG,1117
반려동물,NNG,1261
지진,NNG,128
조그맣,VA,239
재능,NNG,1325
창업,NNG,1594
박물관,NNG,63
수영복,NNG,2
가능성,NNG,1603
낯설,VA,1421
이성,NNG,1316
쳐다보,VV,315
